file_id,file,main_image,image_component,patient_id,license,file_size,caption,case_substring,image_type,image_subtype,radiology_region,radiology_region_granular,radiology_view,ml_labels_for_supervised_classification,gt_labels_for_semisupervised_classification,is_chest
file_0058102,PMC6202047_tcrm-14-2013Fig1_A_1_2.webp,PMC6202047_01_tcrm-14-2013Fig1.jpg,a,PMC6202047_01,CC BY-NC,3848,Chest X-ray on arrival.,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0058220,PMC6214340_imcrj-11-297Fig1_L_1_1.webp,PMC6214340_01_imcrj-11-297Fig1.jpg,l,PMC6214340_01,CC BY-NC,17624,"Posteroanterior chest radiograph showing hyperinflated left lung with reduced right lung volume. . Note: There is also decreased vascularity and hilum not well visualized on the right hemithorax (RH). . Abbreviations: L, left; T, trachea, RH, right hilum.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0058362,PMC6223390_ott-11-7787Fig5_A_1_4.webp,PMC6223390_01_ott-11-7787Fig5.jpg,a,PMC6223390_01,CC BY-NC,5440,The examination images and pathology of the recurrent tumors. . Notes: (A and B) Mammography (MLO) showing the large tumors on the right chest and the normal left breast.,['Figure 5A-C'],radiology,x_ray,breast,breast,oblique,"['breast', 'radiology', 'oblique', 'x_ray', 'mammography']","['radiology', 'x_ray', 'mass']",True
file_0058363,PMC6223390_ott-11-7787Fig5_B_2_4.webp,PMC6223390_01_ott-11-7787Fig5.jpg,b,PMC6223390_01,CC BY-NC,7292,The examination images and pathology of the recurrent tumors. . Notes: (A and B) Mammography (MLO) showing the large tumors on the right chest and the normal left breast.,['Figure 5A-C'],radiology,x_ray,breast,breast,oblique,"['breast', 'radiology', 'oblique', 'x_ray', 'mammography']","['radiology', 'x_ray', 'mass']",True
file_0058477,PMC6235474_PAMJ-30-171-g002_undivided_1_1.webp,PMC6235474_01_PAMJ-30-171-g002.jpg,undivided,PMC6235474_01,CC BY,8262,Chest radiograph of index case.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0058634,PMC6251238_JCIS-8-44-g005_undivided_1_1.webp,PMC6251238_01_JCIS-8-44-g005.jpg,undivided,PMC6251238_01,CC BY-NC-SA,18618,Peripherally inserted central catheter line catheter tip (blue arrow) venogram within the coronary sinus (red arrow) showing the right atrium and the main pulmonary artery truck (green arrow).,['Figure 3'],radiology,x_ray,upper_limb,forearm,sagittal,"['radiology', 'upper_limb', 'sagittal', 'forearm', 'x_ray']","['radiology', 'venogram', 'angiography']",True
file_0058673,PMC6252175_ijotm-9-140-g001_undivided_1_1.webp,PMC6252175_01_ijotm-9-140-g001.jpg,undivided,PMC6252175_01,CC BY,25116,Normal chest x-ray at the time of initial presentation.,['Fig 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0058899,PMC6262945_SNI-9-230-g004_undivided_1_1.webp,PMC6262945_01_SNI-9-230-g004.jpg,undivided,PMC6262945_01,CC BY-NC-SA,20062,AP CXR status post pacemaker placement.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059074,PMC6280629_gr1_undivided_1_1.webp,PMC6280629_01_gr1.jpg,undivided,PMC6280629_01,CC BY,10444,Chest x-ray reveled cavity at left side with pleural effusion.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059090,PMC6282109_cvja-29-e2-g001_B_2_2.webp,PMC6282109_01_cvja-29-e2-g001.jpg,b,PMC6282109_01,CC BY,4060,"A chest X-ray showing the left heart venous drainage tube (white arrow), the arterial perfusion tube (white dotted arrow), the right heart venous drainage tube (black arrow), and the arterial perfusion tube (black dotted arrow).",['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059095,PMC6282426_ZECR_A_1552065_F0001_B_undivided_1_1.webp,PMC6282426_01_ZECR_A_1552065_F0001_B.jpg,undivided,PMC6282426_01,CC BY-NC,129466,Chest X-ray often reveal bilateral symmetrical opacities centrally in mid and lower lung zones and sometimes reticular markings. Segmental atelectasis may occur due to obstruction. In chronic cases of PAP focal fibrosis may occur.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0059192,PMC6289061_fimmu-09-02766-g0001_C_3_4.webp,PMC6289061_02_fimmu-09-02766-g0001.jpg,c,PMC6289061_02,CC BY,4200,"(C) A chest X-ray 8 days after the onset of illness, showing diffuse alveolar involvement with a miliary pattern of pulmonary opacities.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0059217,PMC6292345_ZJCH_A_1536239_F0001_PB_undivided_1_1.webp,PMC6292345_01_ZJCH_A_1536239_F0001_PB.jpg,undivided,PMC6292345_01,CC BY-NC,15650,Unremarkable CXR with no hilar lymphadenopathy.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059224,PMC6292348_ZJCH_A_1539057_F0003_PB_undivided_1_1.webp,PMC6292348_01_ZJCH_A_1539057_F0003_PB.jpg,undivided,PMC6292348_01,CC BY-NC,21096,Gallium scan: Large region of intense focal uptake midline abdomen compatible with mesenteric (blue arrows) and retroperitoneal lymphadenopathy (white arrows). No abnormal lung uptake is seen.,['Figure 1'],radiology,x_ray,abdomen,abdomen,occlusal,"['abdomen', 'radiology', 'occlusal', 'x_ray']","['radiology', 'abdomen', 'nuclear_medicine']",True
file_0059304,PMC6295296_PAMJ-30-230-g001_undivided_1_1.webp,PMC6295296_01_PAMJ-30-230-g001.jpg,undivided,PMC6295296_01,CC BY,9398,Thoracic radiography with pneumoperitoneum.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059438,PMC6302415_40748_2018_95_Fig3_HTML_undivided_1_1.webp,PMC6302415_01_40748_2018_95_Fig3_HTML.jpg,undivided,PMC6302415_01,CC BY,11650,Chest X-ray depicting free abdominal air due to gastric perforation.,['Fig. 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0059466,PMC6305431_fphys-09-01816-g001_undivided_1_1.webp,PMC6305431_01_fphys-09-01816-g001.jpg,undivided,PMC6305431_01,CC BY,24902,Anatomical placement of 16-electrode array: conventional radiography of the thoracic/lumbar spine displays the position of 16-electrode array (vertebral levels T11-L1).,['Figure 1'],radiology,x_ray,thorax,thorax,ultrasound_view,"['thorax', 'radiology', 'ultrasound_view', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059613,PMC6319526_42155_2018_27_Fig7_HTML_undivided_1_1.webp,PMC6319526_04_42155_2018_27_Fig7_HTML.jpg,undivided,PMC6319526_04,CC BY,14632,Pulmonary angiography before embolization of PAVMs in the right lung with two feeding arteries.,['Fig. 7'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'angiography']",True
file_0059628,PMC6319534_42155_2018_7_Fig4_HTML_b_2_2.webp,PMC6319534_01_42155_2018_7_Fig4_HTML.jpg,b,PMC6319534_01,CC BY,9888,B: Pulmonary Angiogram demonstrating the stent in a segmental pulmonary arterial branch.,[],radiology,x_ray,abdomen,abdomen,sagittal,"['abdomen', 'radiology', 'sagittal', 'x_ray']","['radiology', 'angiography']",True
file_0059648,PMC6319539_42155_2018_39_Fig4_HTML_b_2_3.webp,PMC6319539_01_42155_2018_39_Fig4_HTML.jpg,b,PMC6319539_01,CC BY,6478,Amplatzer plug placement (arrows) via trans-jugular to occlude the right gonadal vein (b) to simultaneously reduce AVF-outflow and avoid pulmonary embolism.,[],radiology,x_ray,abdomen,abdomen,oblique,"['abdomen', 'radiology', 'oblique', 'x_ray']",[],True
file_0059742,PMC6322178_JIAPS-24-72-g001_a_1_2.webp,PMC6322178_01_JIAPS-24-72-g001.jpg,a,PMC6322178_01,CC BY-NC-SA,4174,(a) Chest X-ray showing well-defined homogenous opacity in the left hemithorax (white arrow).,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0059903,PMC6329250_SJA-13-69-g001_undivided_1_1.webp,PMC6329250_01_SJA-13-69-g001.jpg,undivided,PMC6329250_01,CC BY-NC-SA,8188,Chest roentgenogram taken at the first visit.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0059946,PMC6330790_LI-36-66-g001_a_1_2.webp,PMC6330790_01_LI-36-66-g001.jpg,a,PMC6330790_01,CC BY-NC-SA,5062,(a) Preoperative chest radiograph showing bilateral extensive reticulonodular opacities obscuring cardiac borders.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0059952,PMC6330970_imcrj-12-009Fig1_right_1_1.webp,PMC6330970_01_imcrj-12-009Fig1.jpg,right,PMC6330970_01,CC BY-NC,19200,"Chest radiograph demonstrating enlarged central pulmonary arteries and diminished peripheral pulmonary vascular marking. . Abbreviations: AP, anterior-posterior; R, right.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060025,PMC6333069_CCR3-7-27-g001_undivided_1_1.webp,PMC6333069_01_CCR3-7-27-g001.jpg,undivided,PMC6333069_01,CC BY,12664,"Chest X-ray of the infant at presentation, showing a large intrathoracic radiopaque mass occupying the right hemithorax.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0060331,PMC6341862_ATM-14-94-g005_undivided_1_1.webp,PMC6341862_01_ATM-14-94-g005.jpg,undivided,PMC6341862_01,CC BY-NC-SA,11824,Posttransplant chest X-ray.,['Figure 5'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060367,PMC6343381_APC-12-60-g004_bottom_2_2.webp,PMC6343381_01_APC-12-60-g004.jpg,bottom,PMC6343381_01,CC BY-NC-SA,11282,"Echocardiogram. After fenestrated covered stent placement. Top: Contrast now flows through the inferior vena cava stent and into the branch pulmonary arteries. The fenestration is patent with filling of the hepatic vein, but only the inferior vena cava-connecting hepatic vein has opacified. The interlobar connections and anomalous atrial-draining hepatic vein have not filled secondary to flow restriction through the controlled fenestration. Bottom: The inferior vena cava and stent (*) are widely patent with red fenestration flow visible into the hepatic vein.",[],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0060399,PMC6344186_medi-98-e13850-g003_A_1_3.webp,PMC6344186_01_medi-98-e13850-g003.jpg,a,PMC6344186_01,CC BY,7658,"Post-delivery X-ray:. Small, and ,narrow thorax (arrows).",['Fig. 3A-C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060411,PMC6344195_medi-98-e13855-g001_A_1_6.webp,PMC6344195_01_medi-98-e13855-g001.jpg,a,PMC6344195_01,CC BY-NC,4428,(A) Chest radiograph before the Nuss procedure.,['Fig. 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060412,PMC6344195_medi-98-e13855-g001_B_2_6.webp,PMC6344195_01_medi-98-e13855-g001.jpg,b,PMC6344195_01,CC BY-NC,6320,(B) Immediate postoperative chest radiograph.,['Fig. 1B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060413,PMC6344195_medi-98-e13855-g001_C_3_6.webp,PMC6344195_01_medi-98-e13855-g001.jpg,c,PMC6344195_01,CC BY-NC,6084,(C) Whole spine radiograph revealed a thoracic curve at four weeks' follow-up postoperatively.,['Figs. 1C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060424,PMC6344917_rjy364f01_undivided_1_1.webp,PMC6344917_01_rjy364f01.jpg,undivided,PMC6344917_01,CC BY-NC,12222,Chest radiograph on postoperative Day 12 after pancreatectomy A chest radiograph showing a right-sided sub-massive pleural effusion.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060436,PMC6344922_rjy334f01_undivided_1_1.webp,PMC6344922_01_rjy334f01.jpg,undivided,PMC6344922_01,CC BY-NC,26548,"7.4.18: XR abdomen acute complete w/chest: dilated small bowel loops in LUQ, air fluid levels in right mid abdomen, paucity of large bowel gas, suggestive of small bowel obstruction, suggestion of free air.",[],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']",[],True
file_0060441,PMC6344923_rjz009f01_undivided_1_1.webp,PMC6344923_01_rjz009f01.jpg,undivided,PMC6344923_01,CC BY-NC,22020,Erect chest radiograph on postoperative day 2 suggestive of small bowel ileus.,['Fig. 1'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0060442,PMC6344923_rjz009f02_undivided_1_1.webp,PMC6344923_01_rjz009f02.jpg,undivided,PMC6344923_01,CC BY-NC,33800,Erect chest radiograph on day 5 more consistent with small bowel obstruction.,['Figs 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0060518,PMC6348789_SAJC-8-17-g001_undivided_1_1.webp,PMC6348789_01_SAJC-8-17-g001.jpg,undivided,PMC6348789_01,CC BY-NC-SA,6472,Large mass left hemithorax with complete collapse of left lung and mediastinal shift to the right.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0060521,PMC6348789_SAJC-8-17-g004_undivided_1_1.webp,PMC6348789_01_SAJC-8-17-g004.jpg,undivided,PMC6348789_01,CC BY-NC-SA,6076,Postoperative day 7 Chest X-ray showing fairly expanded lung with mediastinum in normal position.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060535,PMC6349695_fonc-09-00004-g0002_A_1_10.webp,PMC6349695_02_fonc-09-00004-g0002.jpg,a,PMC6349695_02,CC BY,4228,Case 2 (A-C) Chest X-ray and computed tomography (CT) before nivolumab administration. Primary lung cancer lesion (circle) and a small amount of pericardial effusion are detected.,['Figures 2A-C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0060536,PMC6349695_fonc-09-00004-g0002_B_2_10.webp,PMC6349695_02_fonc-09-00004-g0002.jpg,b,PMC6349695_02,CC BY,3542,Case 2 (A-C) Chest X-ray and computed tomography (CT) before nivolumab administration. Primary lung cancer lesion (circle) and a small amount of pericardial effusion are detected.,['Figures 2A-C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0060537,PMC6349695_fonc-09-00004-g0002_C_3_10.webp,PMC6349695_02_fonc-09-00004-g0002.jpg,c,PMC6349695_02,CC BY,3606,Case 2 (A-C) Chest X-ray and computed tomography (CT) before nivolumab administration. Primary lung cancer lesion (circle) and a small amount of pericardial effusion are detected.,['Figures 2A-C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0060589,PMC6350427_ACA-22-97-g001_a_1_4.webp,PMC6350427_01_ACA-22-97-g001.jpg,a,PMC6350427_01,CC BY-NC-SA,4128,(a) Chest X-ray showing extensive bilateral subcutaneous emphysema in a postoperative patient of coronary artery bypass grafting surgery.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060601,PMC6350433_ACA-22-86-g001_undivided_1_1.webp,PMC6350433_01_ACA-22-86-g001.jpg,undivided,PMC6350433_01,CC BY-NC-SA,22542,Preoperative chest X-ray.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060603,PMC6350434_ACA-22-92-g001_undivided_1_1.webp,PMC6350434_01_ACA-22-92-g001.jpg,undivided,PMC6350434_01,CC BY-NC-SA,13450,"Chest X-ray posteroanterior view, arrow showing asymmetrical cardiomegaly.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0060657,PMC6351394_gr1_undivided_1_1.webp,PMC6351394_01_gr1.jpg,undivided,PMC6351394_01,CC BY,52978,Initial chest x-ray posterior anterior view showed right apical pneumothorax with air fluid level and a collapsed lung.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'anteroposterior', 'x_ray']",True
file_0060658,PMC6351394_gr2_undivided_1_1.webp,PMC6351394_01_gr2.jpg,undivided,PMC6351394_01,CC BY,63954,Chest x-ray post thoracostomy tube insertion showed right pneumothorax and opacity.,['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0060760,PMC6355105_omy136f01_undivided_1_1.webp,PMC6355105_01_omy136f01.jpg,undivided,PMC6355105_01,CC BY-NC,11708,Chest X-ray showing right-sided pleural effusion.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060840,PMC6358340_medi-98-e14194-g001_A_1_3.webp,PMC6358340_01_medi-98-e14194-g001.jpg,a,PMC6358340_01,CC BY-NC,5660,Chest X-rays in a critically ill neonate with PHMD receiving ECMO and CRRT therapy. Notes:. Before ECMO therapy.,['Fig. 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060841,PMC6358340_medi-98-e14194-g001_B_2_3.webp,PMC6358340_01_medi-98-e14194-g001.jpg,b,PMC6358340_01,CC BY-NC,6092,Chest X-rays in a critically ill neonate with PHMD receiving ECMO and CRRT therapy. Seven hours after initiation of ECMO.,['Fig. 1B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0060842,PMC6358340_medi-98-e14194-g001_C_3_3.webp,PMC6358340_01_medi-98-e14194-g001.jpg,c,PMC6358340_01,CC BY-NC,5366,"Chest X-rays in a critically ill neonate with PHMD receiving ECMO and CRRT therapy. Decannulation of ECMO. CRRT = continuous renal replacement therapy, ECMO = extracorporeal membrane oxygenation, PHMD = pulmonary hyaline membrane disease.",['Fig. 1C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0060951,PMC6360499_ipc-20-1-g001_undivided_1_1.webp,PMC6360499_01_ipc-20-1-g001.jpg,undivided,PMC6360499_01,CC BY-NC-SA,19784,"Chest X-ray (postero-anterior view) of case 1 showing cardiomegaly, large homogenous opacity in left hemithorax.",['figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'anteroposterior', 'x_ray', 'mass']",True
file_0060955,PMC6360499_ipc-20-1-g006_undivided_1_1.webp,PMC6360499_02_ipc-20-1-g006.jpg,undivided,PMC6360499_02,CC BY-NC-SA,21478,Chest X-ray postero-anterior view of case 2 showing homogenous opacity to right of sternum.,['figure 6'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'anteroposterior', 'x_ray', 'mass']",True
